Molecule_ID,BindingDB_ID,SMILES,Target_Class,Specific_Target,MW,logP,TPSA,HBD,HBA,nRotB,nArom,MW_normalized,logP_normalized,TPSA_normalized,HBD_normalized,HBA_normalized,nRotB_normalized,nArom_normalized,pActivity,Ki_M,Assay_Type,Temperature_C,pH,Scaffold_ID,Cluster_ID,Split,Date_Added
Kinase_0024,BDBM384424,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,EGFR,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.458716772067982,1.325988812454243e-07,Direct_Binding,25,7.1567801047242945,Scaffold_111,Cluster_085,Train,2024-01-03 16:00:00
Protease_0229,BDBM890183,CC(C)CC(NC(=O)C)C(=O)NOC,Protease,Thrombin,202.25399999999996,0.2147999999999997,67.43,2,3,5,0,-0.8729829203225186,-1.3241787945244232,0.37494002267675314,0.3140535153918265,0.12045466604305038,1.2399608909400932,-1.446689058526267,7.531624310421129,6.530736479734128e-08,Direct_Binding,25,7.2076205857405355,Scaffold_250,Cluster_046,Train,2024-01-03 17:00:00
Kinase_0445,BDBM835381,c1cc(ccc1N)c2ncnc3c2cc(cc3)NC,Kinase,EGFR,250.30500000000004,2.9207,63.83,2,4,2,3,0.5815353749787646,0.7671879180667713,0.2217660923989701,0.3140535153918265,0.9991671219254472,-0.7194993845091349,1.4277904424775893,7.470004574924272,1.3396802390051549e-08,Direct_Binding,37,7.34696885420706,Scaffold_154,Cluster_100,Train,2024-01-03 18:00:00
Kinase_0255,BDBM503489,c1ccc2c(c1)ncc(n2)c3ccccc3S(=O)(=O)N,Kinase,ABL1,285.32800000000003,1.944199999999999,85.94,1,4,2,3,1.641692172055553,0.01245951167876607,1.162509314188352,-0.811212437284188,0.9991671219254472,-0.7194993845091349,1.4277904424775893,6.680628505106897,2.113296219037473e-07,Direct_Binding,25,6.921828178538831,Scaffold_005,Cluster_059,Train,2024-01-03 19:00:00
Kinase_0431,BDBM311895,c1cc(ccc1N)c2ncnc3c2cc(cc3)C,Kinase,CDK2,235.29000000000002,3.1874200000000013,51.8,1,3,1,3,0.12702678610551008,0.9733334997890544,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.575928223100134,7.371283866727438e-09,Functional,37,7.011275462200751,Scaffold_221,Cluster_096,Train,2024-01-03 20:00:00
Protease_0339,BDBM498325,c1cc(ccc1S(=O)(=O)N)CBr,Protease,Factor_Xa,250.11699999999996,1.2289,60.16,1,2,2,1,0.5758445581483813,-0.5403896732565526,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,7.307098931687169,3.180398384630561e-08,Enzymatic,25,7.260034901803174,Scaffold_058,Cluster_103,Train,2024-01-03 21:00:00
GPCR_0099,BDBM887941,c1ccc2c(c1)OCCn2OC(=O)O,GPCR,Adrenergic_Beta2,195.17399999999998,1.4949999999999999,59.0,1,4,1,1,-1.087296660530486,-0.3347232841732472,0.016257735942945082,-0.811212437284188,0.9991671219254472,-1.3726528096588775,-0.4885292248583149,9.0,1e-09,Direct_Binding,37,6.7298267257976185,Scaffold_227,Cluster_012,Train,2024-01-03 22:00:00
GPCR_0208,BDBM775268,C1CC(CCC1N)c2ccccc2CCC,GPCR,Adrenergic_Beta2,217.356,3.6240000000000023,26.02,1,1,3,1,-0.41584081515009774,1.3107624067638375,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-0.06634595935939212,-0.4885292248583149,8.490005976684001,4.4595698635961015e-09,Direct_Binding,20,7.384855117696004,Scaffold_100,Cluster_040,Train,2024-01-03 23:00:00
Kinase_0159,BDBM508654,c1cc(ccc1N)c2ncnc3c2cc(cc3)N(C)C,Kinase,VEGFR2,264.33200000000005,2.945000000000001,55.04,1,4,2,3,1.0061369051902294,0.7859691779492386,-0.1522335873626159,-0.811212437284188,0.9991671219254472,-0.7194993845091349,1.4277904424775893,7.492910475419603,3.937332007535641e-08,Enzymatic,37,6.596534470195441,Scaffold_234,Cluster_037,Train,2024-01-04 00:00:00
Protease_0208,BDBM962260,c1ccc(cc1)C(=O)NC(C)C(=O)C(=O)NNCF,Protease,Thrombin,267.26,-0.07819999999999999,87.3,3,4,6,1,1.0947683502931838,-1.5506359610084837,1.220375021182181,1.4393194680678412,0.9991671219254472,1.8931143160898358,-0.4885292248583149,8.138594544608658,1.3977962945692838e-08,Direct_Binding,37,7.068268616268768,Scaffold_001,Cluster_154,Train,2024-01-04 01:00:00
GPCR_0200,BDBM934184,C1CN(CCN1)c2ccc(cc2)C(=O)O,GPCR,Dopamine_D2,206.24499999999998,0.7943999999999996,52.57000000000001,2,3,2,1,-0.7521741438860774,-0.8762109662167046,-0.2573279228587609,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.70022184645362,1.4284193948155203e-09,Direct_Binding,25,7.167867906700813,Scaffold_129,Cluster_064,Train,2024-01-04 02:00:00
Protease_0144,BDBM595104,CC(C)CC(NC(=O)C)C(=O)NCl,Protease,Factor_Xa,206.67299999999997,0.8071999999999999,58.2,2,2,4,0,-0.7392184545062738,-0.866317956895899,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.490210375734357,3.878579385776607e-08,Direct_Binding,25,7.181282110532434,Scaffold_209,Cluster_160,Train,2024-01-04 03:00:00
GPCR_0086,BDBM103234,C1CC(CCC1N)c2ccccc2Cl,GPCR,Serotonin_5HT2A,209.72000000000003,3.3249000000000013,26.02,1,1,1,1,-0.6469848434308938,1.0795906030253297,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-1.3726528096588775,-0.4885292248583149,8.507850377106909,6.1149778863126995e-09,Direct_Binding,25,7.359794674811646,Scaffold_139,Cluster_172,Train,2024-01-04 04:00:00
Protease_0014,BDBM131000,c1ccc(cc1)C(=O)NC(C)C(=O)OC,Protease,Thrombin,207.22899999999996,0.9779,55.400000000000006,1,3,3,1,-0.7223881664334452,-0.7343854029067208,-0.13691619433483734,-0.811212437284188,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.517933091474465,3.078051264470106e-08,Functional,20,6.928351800568846,Scaffold_253,Cluster_067,Train,2024-01-04 05:00:00
Protease_0023,BDBM535571,c1cc(ccc1S(=O)(=O)N)CN,Protease,Thrombin,186.23599999999996,-0.20729999999999993,86.17999999999999,2,3,2,1,-1.3578526223919014,-1.6504162347050444,1.172720909540204,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,7.9536789042471545,9.340282531534873e-09,Direct_Binding,30,6.889208618623439,Scaffold_091,Cluster_109,Train,2024-01-04 06:00:00
GPCR_0080,BDBM740479,c1cc(ccc1O)CCNOCBr,GPCR,Serotonin_5HT2A,246.10399999999996,1.8083,41.489999999999995,2,3,5,1,0.45436983506157674,-0.09257642321947157,-0.7287632416026036,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,8.699448467643363,1.7624182229185984e-09,Functional,37,6.989392537406589,Scaffold_169,Cluster_175,Train,2024-01-04 07:00:00
GPCR_0069,BDBM452898,C1CC(CCC1N)c2ccccc2CCCC,GPCR,Dopamine_D2,231.38299999999998,4.014100000000003,26.02,1,1,4,1,0.008760715061366109,1.6122673236424456,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,0.5868074657903506,-0.4885292248583149,8.492966530336643,2.9237535965697195e-09,Enzymatic,25,7.074287575090211,Scaffold_260,Cluster_147,Train,2024-01-04 08:00:00
Kinase_0409,BDBM649526,c1cc(ccc1N)c2ncnc3c2cc(cc3),Kinase,EGFR,221.26300000000003,2.8790000000000004,51.8,1,3,1,3,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.691568344756785,2.5663120114466135e-08,Functional,37,7.409454610937242,Scaffold_248,Cluster_182,Train,2024-01-04 09:00:00
Kinase_0040,BDBM794180,c1ccc(cc1)NC(=O)Nc2ccc(cc2)CCC,Kinase,ABL1,254.33299999999997,4.283100000000002,41.13,2,1,4,2,0.703464152599906,1.8201750976499957,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,0.5868074657903506,0.46963060880963725,7.636388185380369,1.8234549428139976e-08,Direct_Binding,25,7.195899118168803,Scaffold_264,Cluster_161,Train,2024-01-04 10:00:00
Kinase_0308,BDBM921533,c1cc(ccc1N)c2ncnc3c2cc(cc3)Br,Kinase,EGFR,300.159,3.6415000000000015,51.8,1,3,1,3,2.090631025307582,1.3242880054446255,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.693871291674627,1.54763157417413e-08,Functional,20,7.345604362989906,Scaffold_146,Cluster_080,Train,2024-01-04 11:00:00
Protease_0004,BDBM884346,C1CCC(CC1)NC(=O)C(C)NC(=O)N,Protease,Factor_Xa,213.281,0.49210000000000037,84.22,3,2,3,0,-0.539192296978836,-1.1098560222854124,1.0893262141667448,1.4393194680678412,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.8057167319935985,9.618776572189197e-09,Direct_Binding,30,6.596694559787567,Scaffold_154,Cluster_053,Train,2024-01-04 12:00:00
Protease_0253,BDBM356616,c1ccc(cc1)C(=O)NC(C)C(=O)F,Protease,Trypsin,195.19299999999996,1.301,46.17,1,2,3,1,-1.0867215247869908,-0.48466420669170374,-0.5296371322414859,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.441000556179193,5.1224433454225976e-08,Direct_Binding,25,7.377127561898502,Scaffold_136,Cluster_168,Train,2024-01-04 13:00:00
GPCR_0030,BDBM189870,C1CC(CCC1N)c2ccccc2SCC,GPCR,Adrenergic_Beta2,235.39600000000002,3.783500000000002,26.02,1,2,3,1,0.13023543814817157,1.4340385775973106,-1.3869856586574083,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.704908199392673,1e-09,Enzymatic,37,7.259292506918474,Scaffold_273,Cluster_070,Train,2024-01-04 14:00:00
Kinase_0067,BDBM508783,c1ccc2c(c1)ncc(n2)c3ccccc3Br,Kinase,ABL1,285.144,4.059300000000001,25.78,0,2,1,3,1.636122436434328,1.6472020128065386,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,8.03030548176295,7.651655733866044e-09,Enzymatic,25,6.662233405782479,Scaffold_128,Cluster_105,Train,2024-01-04 15:00:00
GPCR_0081,BDBM160022,C1CN(CCN1)c2ccc(cc2)NCCNC,GPCR,Serotonin_5HT2A,234.34699999999998,0.7274999999999999,39.33,3,4,5,1,0.09848189104673571,-0.9279173977449761,-0.8206675997692732,1.4393194680678412,0.9991671219254472,1.2399608909400932,-0.4885292248583149,8.81341202663871,1.2592121368660844e-09,Direct_Binding,25,7.241641451836042,Scaffold_175,Cluster_177,Train,2024-01-04 16:00:00
Kinase_0068,BDBM424398,c1cc(ccc1N)c2ncnc3c2cc(cc3)O,Kinase,ABL1,237.26200000000003,2.5846000000000005,72.03,2,4,1,3,0.18671982221993305,0.5074191342603115,0.5706622669205863,0.3140535153918265,0.9991671219254472,-1.3726528096588775,1.4277904424775893,7.676255934683804,4.177411776496826e-08,Direct_Binding,37,6.512607519975759,Scaffold_141,Cluster_003,Train,2024-01-04 17:00:00
Protease_0049,BDBM915293,c1ccc(cc1)C(=O)NC(C)C(=O)N(C)C,Protease,Thrombin,220.27199999999996,0.8931,49.410000000000004,1,2,3,1,-0.32757261367461354,-0.7999265896570564,-0.3917805949914814,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.632722797844024,6.986365645904038e-08,Enzymatic,37,6.80321978384425,Scaffold_258,Cluster_107,Train,2024-01-04 18:00:00
Kinase_0236,BDBM158760,c1ccc2c(c1)ncc(n2)c3ccccc3N(C)C,Kinase,EGFR,249.31699999999998,3.362800000000002,29.020000000000003,0,3,2,3,0.5516283163169731,1.1088831853111523,-1.259340716759256,-1.9364783899602027,0.12045466604305038,-0.7194993845091349,1.4277904424775893,8.025193853347703,9.18214687791836e-09,Functional,37,6.838860649338752,Scaffold_159,Cluster_106,Train,2024-01-04 19:00:00
GPCR_0087,BDBM579114,c1cc(ccc1O)CCNOCCF,GPCR,Dopamine_D2,199.22499999999994,1.4254000000000002,41.489999999999995,2,3,6,1,-0.9646716659566908,-0.3885165223551262,-0.7287632416026036,0.3140535153918265,0.12045466604305038,1.8931143160898358,-0.4885292248583149,8.852008699350288,2.2400064523982114e-09,Functional,25,6.906804800951724,Scaffold_226,Cluster_097,Train,2024-01-04 20:00:00
Kinase_0108,BDBM464032,c1cc(ccc1C(=O)N)Nc2nccc(n2)C,Kinase,EGFR,228.255,1.62752,80.9,2,4,3,2,-0.0859247904994419,-0.2322997220487838,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.778508671924775,2.0538169236886053e-07,Enzymatic,25,6.569641148162406,Scaffold_058,Cluster_072,Train,2024-01-04 21:00:00
Protease_0260,BDBM446723,c1ccc(cc1)C(=O)NC(C)C(=O)CNC,Protease,Factor_Xa,220.27199999999996,0.5933999999999999,58.2,2,3,5,1,-0.32757261367461354,-1.0315621282074763,-0.017780915229895392,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,7.73999899460717,4.33367275513596e-08,Enzymatic,20,7.126054708980801,Scaffold_094,Cluster_049,Train,2024-01-04 22:00:00
GPCR_0082,BDBM473323,C1CN(CCN1)c2ccc(cc2)C(=O)NBr,GPCR,Serotonin_5HT2A,284.157,1.1358999999999997,44.370000000000005,2,3,2,1,1.6062456480748268,-0.6122685691030296,-0.6062240973803771,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.521807595683498,2.401496884007995e-09,Direct_Binding,37,6.992569070753298,Scaffold_250,Cluster_125,Train,2024-01-04 23:00:00
GPCR_0184,BDBM903533,c1ccc2c(c1)OCCn2S(=O)(=O)N,GPCR,Adrenergic_Beta2,214.24599999999998,0.08889999999999987,72.63,1,3,1,1,-0.5099814552696998,-1.4214858158907824,0.5961912553002165,-0.811212437284188,0.12045466604305038,-1.3726528096588775,-0.4885292248583149,8.510518788794077,2.3606101281404336e-09,Direct_Binding,25,6.625486296799151,Scaffold_004,Cluster_065,Train,2024-01-05 00:00:00
GPCR_0093,BDBM126927,c1cc(ccc1O)CCNC(=O)OCCC,GPCR,Dopamine_D2,223.27199999999993,2.0709,58.56,2,3,5,1,-0.2367617068068314,0.11038484612767632,-0.002463522202117149,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,9.0,1e-09,Enzymatic,37,7.451444825663092,Scaffold_164,Cluster_154,Train,2024-01-05 01:00:00
GPCR_0105,BDBM819517,C1CC(CCC1N)c2ccccc2C(C)C,GPCR,Adrenergic_Beta2,217.35600000000002,3.794900000000002,26.02,1,1,2,1,-0.41584081515009685,1.4428495390236529,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-0.7194993845091349,-0.4885292248583149,8.609203672465672,4.021627650924489e-09,Functional,37,6.685270355383324,Scaffold_261,Cluster_003,Train,2024-01-05 02:00:00
Protease_0132,BDBM785890,c1ccc(cc1)C(=O)NC(C)C(=O)C(C)CN(C)COC,Protease,Factor_Xa,292.379,1.5457999999999998,58.64,1,4,8,1,1.855128073497132,-0.29546040343130087,0.0009403429151668378,-0.811212437284188,0.9991671219254472,3.1994211663893215,-0.4885292248583149,7.405904717683425,2.92631073688134e-08,Direct_Binding,20,6.85347319206072,Scaffold_241,Cluster_161,Train,2024-01-05 03:00:00
Kinase_0245,BDBM982417,c1ccc2c(c1)ncc(n2)c3ccccc3C(C)C,Kinase,EGFR,248.32899999999998,4.420200000000002,25.78,0,2,2,3,0.5217212576551832,1.9261385021720598,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-0.7194993845091349,1.4277904424775893,8.011007538941636,5.247866896036589e-09,Functional,37,6.613838393476602,Scaffold_254,Cluster_178,Train,2024-01-05 04:00:00
GPCR_0211,BDBM852293,C1CC(CCC1N)c2ccccc2C(=O)N,GPCR,Serotonin_5HT2A,218.3,1.7704000000000002,69.11,2,2,2,1,-0.3872656497890348,-0.12186900550529363,0.4464211901397181,0.3140535153918265,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.967853247735636,1e-09,Enzymatic,37,6.7816160421056315,Scaffold_084,Cluster_102,Train,2024-01-05 05:00:00
Protease_0217,BDBM781186,CC(C)CC(NC(=O)C)C(=O)NCCCC(=O)N,Protease,Factor_Xa,257.33399999999995,-0.08109999999999762,101.29,3,3,8,0,0.7943053297699776,-1.5528773459327267,1.8156259335672313,1.4393194680678412,0.12045466604305038,3.1994211663893215,-1.446689058526267,7.425236846937336,2.300717459766085e-08,Enzymatic,37,6.551165506445476,Scaffold_092,Cluster_011,Train,2024-01-05 06:00:00
GPCR_0140,BDBM869946,C1CC(CCC1N)c2ccccc2S,GPCR,Serotonin_5HT2A,207.34200000000004,2.960200000000001,26.02,2,2,1,1,-0.7189676222747561,0.7977171265176948,-1.3869856586574083,0.3140535153918265,-0.7582577898393464,-1.3726528096588775,-0.4885292248583149,8.653724064089156,1.6501610668943967e-09,Enzymatic,37,6.540059119050694,Scaffold_034,Cluster_179,Train,2024-01-05 07:00:00
Kinase_0089,BDBM675191,c1ccc(cc1)NC(=O)Nc2ccc(cc2),Kinase,EGFR,212.252,3.3306000000000004,41.13,2,1,2,2,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.378181969434944,2.4626918810649424e-08,Direct_Binding,25,7.2120140203307805,Scaffold_222,Cluster_115,Train,2024-01-05 08:00:00
Kinase_0064,BDBM262816,c1ccc(cc1)NC(=O)Nc2ccc(cc2)OCCOCC,Kinase,CDK2,300.35800000000006,3.7459000000000024,59.59,2,3,7,2,2.096654815463147,1.4049778627174452,0.04136124118291516,0.3140535153918265,0.12045466604305038,2.5462677412395784,0.46963060880963725,7.0758380063879,7.600909283979487e-08,Direct_Binding,30,6.665954895295785,Scaffold_156,Cluster_033,Train,2024-01-05 09:00:00
Protease_0220,BDBM925673,CC(C)CC(NC(=O)C)C(=O)NN(C)C,Protease,Factor_Xa,215.29699999999997,0.13000000000000123,61.440000000000005,2,3,5,0,-0.47816736756368694,-1.3897199812747576,0.1200756220201091,0.3140535153918265,0.12045466604305038,1.2399608909400932,-1.446689058526267,7.273961871586442,6.61276660097786e-08,Direct_Binding,37,6.810235283744705,Scaffold_049,Cluster_170,Train,2024-01-05 10:00:00
Kinase_0343,BDBM464189,c1cc(ccc1C(=O)N)Nc2nccc(n2)CCC,Kinase,ABL1,256.30899999999997,2.2716000000000003,80.9,2,4,5,2,0.7632782699234858,0.26550414071249223,0.9480658117994566,0.3140535153918265,0.9991671219254472,1.2399608909400932,0.46963060880963725,6.858386985666309,1.372843950826707e-07,Functional,37,6.86459372819754,Scaffold_227,Cluster_177,Train,2024-01-05 11:00:00
Kinase_0276,BDBM863611,c1ccc(cc1)NC(=O)Nc2ccc(cc2),Kinase,ABL1,212.252,3.3306000000000004,41.13,2,1,2,2,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.526961521139491,3.714937404644943e-08,Functional,37,6.918947790187476,Scaffold_176,Cluster_058,Train,2024-01-05 12:00:00
Protease_0040,BDBM514973,c1ccc(cc1)C(=O)NC(C)C(=O)NC,Protease,Thrombin,206.24499999999998,0.5509,58.2,2,2,3,1,-0.7521741438860774,-1.064410010717963,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.347287301484552,2.8405334969064467e-08,Direct_Binding,25,6.554966306839822,Scaffold_276,Cluster_019,Train,2024-01-05 13:00:00
Protease_0191,BDBM226858,CC(C)CC(NC(=O)C)C(=O)NC(=O)O,Protease,Factor_Xa,216.23699999999997,0.33140000000000014,95.50000000000001,3,3,4,0,-0.44971328341178163,-1.2340596627427114,1.569271195703798,1.4393194680678412,0.12045466604305038,0.5868074657903506,-1.446689058526267,8.042411168827979,1.2030805745014679e-08,Direct_Binding,25,6.9091825874584885,Scaffold_094,Cluster_164,Train,2024-01-05 14:00:00
GPCR_0168,BDBM666931,c1cc(ccc1O)CCNS(=O)(=O)NF,GPCR,Adrenergic_Beta2,234.25199999999998,0.2432000000000002,78.43,3,3,5,1,0.09560621232925595,-1.3022286800938858,0.8429714763033114,1.4393194680678412,0.12045466604305038,1.2399608909400932,-0.4885292248583149,8.923039210137134,1e-09,Functional,30,6.938178613248344,Scaffold_100,Cluster_030,Train,2024-01-05 15:00:00
Kinase_0210,BDBM849937,c1cc(ccc1N)c2ncnc3c2cc(cc3),Kinase,VEGFR2,221.26300000000003,2.8790000000000004,51.8,1,3,1,3,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,8.25143372359821,2.2291026172608605e-08,Direct_Binding,37,7.152224259545473,Scaffold_056,Cluster_030,Train,2024-01-05 16:00:00
Kinase_0110,BDBM665883,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,VEGFR2,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.661262112635075,2.4587743399353596e-07,Direct_Binding,25,7.355737258905786,Scaffold_119,Cluster_041,Train,2024-01-05 17:00:00
Kinase_0278,BDBM880900,c1cc(ccc1N)c2ncnc3c2cc(cc3),Kinase,EGFR,221.26300000000003,2.8790000000000004,51.8,1,3,1,3,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.583491468426181,1.8807832319379816e-08,Direct_Binding,30,6.571007664533256,Scaffold_110,Cluster_126,Train,2024-01-05 18:00:00
Kinase_0185,BDBM171789,c1ccc2c(c1)ncc(n2)c3ccccc3CC,Kinase,VEGFR2,234.30199999999996,3.859200000000002,25.78,0,2,2,3,0.09711972744371848,1.4925464530336363,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-0.7194993845091349,1.4277904424775893,7.989236582201124,1.3460452390873367e-08,Enzymatic,20,7.09897850817721,Scaffold_158,Cluster_018,Train,2024-01-05 19:00:00
Protease_0239,BDBM354875,CC(C)CC(NC(=O)C)C(=O)NCCCC(C)C,Protease,Trypsin,256.38999999999993,2.0895999999999995,58.2,2,2,8,0,0.7657301644089147,0.12483791443229005,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,3.1994211663893215,-1.446689058526267,7.47689655855066,4.537516890001191e-08,Functional,37,6.958363479426306,Scaffold_257,Cluster_047,Train,2024-01-05 20:00:00
GPCR_0033,BDBM390206,c1cc(ccc1O)CCNBr,GPCR,Adrenergic_Beta2,216.07799999999997,1.8342,32.26,2,2,3,1,-0.4545262614757739,-0.07255853717190441,-1.1214841795092518,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.199316799956932,4.109341847846826e-09,Enzymatic,20,6.778368481662657,Scaffold_157,Cluster_138,Train,2024-01-05 21:00:00
Kinase_0307,BDBM709303,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,VEGFR2,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.864078734368264,1.7929712049611215e-07,Functional,37,7.152291648591939,Scaffold_164,Cluster_084,Train,2024-01-05 22:00:00
Protease_0022,BDBM552492,CC(C)CC(NC(=O)C)C(=O)NSF,Protease,Factor_Xa,222.28499999999997,1.1861000000000002,58.2,2,3,5,0,-0.266638495166331,-0.5734694231729957,-0.017780915229895392,0.3140535153918265,0.12045466604305038,1.2399608909400932,-1.446689058526267,7.666235043001952,1.8101876488263565e-08,Direct_Binding,37,6.976983392617654,Scaffold_272,Cluster_043,Train,2024-01-05 23:00:00
